# LAMMPS data file written by OVITO Basic 3.7.5
4758 atoms
4 atom types
0.0 52.686 xlo xhi
0.0 52.686 ylo yhi
0.0 52.686 zlo zhi
0 0 0 xy xz yz
557 2 0.0 20.336796 49.5301086 10.0156086
558 2 0.0 19.177704 49.5301086 3.1558914
559 2 0.0 7.165296 42.6703914 10.0156086
560 2 0.0 6.006204 36.3586086 23.1871086
561 2 0.0 19.177704 36.3586086 10.0156086
562 2 0.0 20.336796 36.3586086 3.1558914
563 2 0.0 7.165296 36.3586086 16.3273914
564 2 0.0 6.006204 42.6703914 3.1558914
565 2 0.0 16.3273914 29.4988914 6.006204
566 2 0.0 10.0156086 29.4988914 20.336796
567 2 0.0 10.0156086 42.6703914 7.165296
568 2 0.0 10.0156086 49.5301086 6.006204
569 2 0.0 10.0156086 36.3586086 19.177704
570 2 0.0 16.3273914 36.3586086 7.165296
571 2 0.0 3.1558914 46.679796 10.0156086
572 2 0.0 3.1558914 33.508296 23.1871086
573 2 0.0 3.1558914 32.349204 16.3273914
574 2 0.0 3.1558914 45.520704 3.1558914
575 2 0.0 23.1871086 33.508296 3.1558914
576 2 0.0 23.1871086 32.349204 10.0156086
577 2 0.0 36.3586086 32.349204 23.1871086
578 2 0.0 36.3586086 45.520704 10.0156086
579 2 0.0 49.5301086 45.520704 23.1871086
580 2 0.0 42.6703914 46.679796 23.1871086
581 2 0.0 42.6703914 33.508296 10.0156086
582 2 0.0 42.6703914 32.349204 3.1558914
583 2 0.0 42.6703914 45.520704 16.3273914
584 2 0.0 36.3586086 46.679796 3.1558914
585 2 0.0 36.3586086 33.508296 16.3273914
586 2 0.0 49.5301086 46.679796 16.3273914
587 2 0.0 49.5301086 36.3586086 6.006204
588 2 0.0 49.5301086 49.5301086 19.177704
589 2 0.0 49.5301086 42.6703914 20.336796
590 2 0.0 49.5301086 29.4988914 7.165296
591 2 0.0 29.4988914 42.6703914 6.006204
592 2 0.0 29.4988914 29.4988914 19.177704
593 2 0.0 42.6703914 42.6703914 19.177704
594 2 0.0 29.4988914 36.3586086 20.336796
595 2 0.0 29.4988914 49.5301086 7.165296
596 2 0.0 42.6703914 49.5301086 20.336796
597 2 0.0 32.349204 49.5301086 10.0156086
598 2 0.0 45.520704 49.5301086 23.1871086
599 2 0.0 46.679796 49.5301086 16.3273914
600 2 0.0 33.508296 49.5301086 3.1558914
601 2 0.0 32.349204 29.4988914 16.3273914
602 2 0.0 45.520704 29.4988914 3.1558914
603 2 0.0 45.520704 42.6703914 16.3273914
604 2 0.0 46.679796 29.4988914 10.0156086
605 2 0.0 46.679796 42.6703914 23.1871086
606 2 0.0 33.508296 29.4988914 23.1871086
607 2 0.0 32.349204 36.3586086 3.1558914
608 2 0.0 32.349204 49.5301086 16.3273914
609 2 0.0 45.520704 36.3586086 16.3273914
610 2 0.0 46.679796 42.6703914 3.1558914
611 2 0.0 33.508296 42.6703914 16.3273914
612 2 0.0 32.349204 42.6703914 23.1871086
613 2 0.0 45.520704 42.6703914 10.0156086
614 2 0.0 46.679796 36.3586086 23.1871086
615 2 0.0 33.508296 36.3586086 10.0156086
616 2 0.0 33.508296 49.5301086 23.1871086
617 2 0.0 36.3586086 49.5301086 20.336796
618 2 0.0 36.3586086 36.3586086 7.165296
619 2 0.0 49.5301086 49.5301086 7.165296
620 2 0.0 42.6703914 49.5301086 6.006204
621 2 0.0 42.6703914 36.3586086 19.177704
622 2 0.0 42.6703914 29.4988914 20.336796
623 2 0.0 42.6703914 42.6703914 7.165296
624 2 0.0 36.3586086 29.4988914 6.006204
625 2 0.0 36.3586086 42.6703914 19.177704
626 2 0.0 49.5301086 42.6703914 6.006204
627 2 0.0 49.5301086 32.349204 16.3273914
628 2 0.0 49.5301086 45.520704 3.1558914
629 2 0.0 49.5301086 46.679796 10.0156086
630 2 0.0 49.5301086 33.508296 23.1871086
631 2 0.0 29.4988914 32.349204 10.0156086
632 2 0.0 29.4988914 45.520704 23.1871086
633 2 0.0 42.6703914 32.349204 23.1871086
634 2 0.0 29.4988914 46.679796 16.3273914
635 2 0.0 29.4988914 33.508296 3.1558914
636 2 0.0 42.6703914 33.508296 16.3273914
637 2 0.0 42.6703914 46.679796 3.1558914
638 2 0.0 36.3586086 32.349204 3.1558914
639 2 0.0 36.3586086 45.520704 16.3273914
640 2 0.0 36.3586086 46.679796 23.1871086
641 2 0.0 36.3586086 33.508296 10.0156086
642 2 0.0 42.6703914 45.520704 10.0156086
643 2 0.0 29.4988914 42.6703914 20.336796
644 2 0.0 29.4988914 29.4988914 7.165296
645 2 0.0 29.4988914 36.3586086 6.006204
646 2 0.0 29.4988914 49.5301086 19.177704
647 2 0.0 49.5301086 36.3586086 20.336796
648 2 0.0 49.5301086 29.4988914 19.177704
649 2 0.0 46.679796 29.4988914 16.3273914
650 2 0.0 33.508296 29.4988914 3.1558914
651 2 0.0 32.349204 29.4988914 10.0156086
652 2 0.0 45.520704 29.4988914 23.1871086
653 2 0.0 46.679796 49.5301086 10.0156086
654 2 0.0 45.520704 49.5301086 3.1558914
655 2 0.0 33.508296 42.6703914 10.0156086
656 2 0.0 32.349204 36.3586086 23.1871086
657 2 0.0 45.520704 36.3586086 10.0156086
658 2 0.0 46.679796 36.3586086 3.1558914
659 2 0.0 33.508296 36.3586086 16.3273914
660 2 0.0 32.349204 42.6703914 3.1558914
661 2 0.0 42.6703914 29.4988914 6.006204
662 2 0.0 36.3586086 29.4988914 20.336796
663 2 0.0 36.3586086 42.6703914 7.165296
664 2 0.0 36.3586086 49.5301086 6.006204
665 2 0.0 36.3586086 36.3586086 19.177704
666 2 0.0 42.6703914 36.3586086 7.165296
667 2 0.0 29.4988914 46.679796 10.0156086
668 2 0.0 29.4988914 33.508296 23.1871086
669 2 0.0 29.4988914 32.349204 16.3273914
670 2 0.0 29.4988914 45.520704 3.1558914
671 2 0.0 49.5301086 33.508296 3.1558914
672 2 0.0 49.5301086 32.349204 10.0156086
673 2 0.0 10.0156086 6.006204 49.5301086
674 2 0.0 10.0156086 19.177704 36.3586086
675 2 0.0 23.1871086 19.177704 49.5301086
676 2 0.0 16.3273914 20.336796 49.5301086
677 2 0.0 16.3273914 7.165296 36.3586086
678 2 0.0 16.3273914 6.006204 29.4988914
679 2 0.0 16.3273914 19.177704 42.6703914
680 2 0.0 10.0156086 20.336796 29.4988914
681 2 0.0 10.0156086 7.165296 42.6703914
682 2 0.0 23.1871086 20.336796 42.6703914
683 2 0.0 23.1871086 10.0156086 32.349204
684 2 0.0 23.1871086 23.1871086 45.520704
685 2 0.0 23.1871086 16.3273914 46.679796
686 2 0.0 23.1871086 3.1558914 33.508296
687 2 0.0 3.1558914 16.3273914 32.349204
688 2 0.0 3.1558914 3.1558914 45.520704
689 2 0.0 16.3273914 16.3273914 45.520704
690 2 0.0 3.1558914 10.0156086 46.679796
691 2 0.0 3.1558914 23.1871086 33.508296
692 2 0.0 16.3273914 23.1871086 46.679796
693 2 0.0 6.006204 23.1871086 36.3586086
694 2 0.0 19.177704 23.1871086 49.5301086
695 2 0.0 20.336796 23.1871086 42.6703914
696 2 0.0 7.165296 23.1871086 29.4988914
697 2 0.0 6.006204 3.1558914 42.6703914
698 2 0.0 19.177704 3.1558914 29.4988914
699 2 0.0 19.177704 16.3273914 42.6703914
700 2 0.0 20.336796 3.1558914 36.3586086
701 2 0.0 20.336796 16.3273914 49.5301086
702 2 0.0 7.165296 3.1558914 49.5301086
703 2 0.0 6.006204 10.0156086 29.4988914
704 2 0.0 6.006204 23.1871086 42.6703914
705 2 0.0 19.177704 10.0156086 42.6703914
706 2 0.0 20.336796 16.3273914 29.4988914
707 2 0.0 7.165296 16.3273914 42.6703914
708 2 0.0 6.006204 16.3273914 49.5301086
709 2 0.0 19.177704 16.3273914 36.3586086
710 2 0.0 20.336796 10.0156086 49.5301086
711 2 0.0 7.165296 10.0156086 36.3586086
712 2 0.0 7.165296 23.1871086 49.5301086
713 2 0.0 10.0156086 23.1871086 46.679796
714 2 0.0 10.0156086 10.0156086 33.508296
715 2 0.0 23.1871086 23.1871086 33.508296
716 2 0.0 16.3273914 23.1871086 32.349204
717 2 0.0 16.3273914 10.0156086 45.520704
718 2 0.0 16.3273914 3.1558914 46.679796
719 2 0.0 16.3273914 16.3273914 33.508296
720 2 0.0 10.0156086 3.1558914 32.349204
721 2 0.0 10.0156086 16.3273914 45.520704
722 2 0.0 23.1871086 16.3273914 32.349204
723 2 0.0 23.1871086 6.006204 42.6703914
724 2 0.0 23.1871086 19.177704 29.4988914
725 2 0.0 23.1871086 20.336796 36.3586086
726 2 0.0 23.1871086 7.165296 49.5301086
727 2 0.0 3.1558914 6.006204 36.3586086
728 2 0.0 3.1558914 19.177704 49.5301086
729 2 0.0 16.3273914 6.006204 49.5301086
730 2 0.0 3.1558914 20.336796 42.6703914
731 2 0.0 3.1558914 7.165296 29.4988914
732 2 0.0 16.3273914 7.165296 42.6703914
733 2 0.0 16.3273914 20.336796 29.4988914
734 2 0.0 10.0156086 6.006204 29.4988914
735 2 0.0 10.0156086 19.177704 42.6703914
736 2 0.0 10.0156086 20.336796 49.5301086
737 2 0.0 10.0156086 7.165296 36.3586086
738 2 0.0 16.3273914 19.177704 36.3586086
739 2 0.0 3.1558914 16.3273914 46.679796
740 2 0.0 3.1558914 3.1558914 33.508296
741 2 0.0 3.1558914 10.0156086 32.349204
742 2 0.0 3.1558914 23.1871086 45.520704
743 2 0.0 23.1871086 10.0156086 46.679796
744 2 0.0 23.1871086 3.1558914 45.520704
745 2 0.0 20.336796 3.1558914 42.6703914
746 2 0.0 7.165296 3.1558914 29.4988914
747 2 0.0 6.006204 3.1558914 36.3586086
748 2 0.0 19.177704 3.1558914 49.5301086
749 2 0.0 20.336796 23.1871086 36.3586086
750 2 0.0 19.177704 23.1871086 29.4988914
751 2 0.0 7.165296 16.3273914 36.3586086
752 2 0.0 6.006204 10.0156086 49.5301086
753 2 0.0 19.177704 10.0156086 36.3586086
754 2 0.0 20.336796 10.0156086 29.4988914
755 2 0.0 7.165296 10.0156086 42.6703914
756 2 0.0 6.006204 16.3273914 29.4988914
757 2 0.0 16.3273914 3.1558914 32.349204
758 2 0.0 10.0156086 3.1558914 46.679796
759 2 0.0 10.0156086 16.3273914 33.508296
760 2 0.0 10.0156086 23.1871086 32.349204
761 2 0.0 10.0156086 10.0156086 45.520704
762 2 0.0 16.3273914 10.0156086 33.508296
763 2 0.0 3.1558914 20.336796 36.3586086
764 2 0.0 3.1558914 7.165296 49.5301086
765 2 0.0 3.1558914 6.006204 42.6703914
766 2 0.0 3.1558914 19.177704 29.4988914
767 2 0.0 23.1871086 7.165296 29.4988914
768 2 0.0 23.1871086 6.006204 36.3586086
769 2 0.0 36.3586086 6.006204 49.5301086
770 2 0.0 36.3586086 19.177704 36.3586086
771 2 0.0 49.5301086 19.177704 49.5301086
772 2 0.0 42.6703914 20.336796 49.5301086
773 2 0.0 42.6703914 7.165296 36.3586086
774 2 0.0 42.6703914 6.006204 29.4988914
775 2 0.0 42.6703914 19.177704 42.6703914
776 2 0.0 36.3586086 20.336796 29.4988914
777 2 0.0 36.3586086 7.165296 42.6703914
778 2 0.0 49.5301086 20.336796 42.6703914
779 2 0.0 49.5301086 10.0156086 32.349204
780 2 0.0 49.5301086 23.1871086 45.520704
781 2 0.0 49.5301086 16.3273914 46.679796
782 2 0.0 49.5301086 3.1558914 33.508296
783 2 0.0 29.4988914 16.3273914 32.349204
784 2 0.0 29.4988914 3.1558914 45.520704
785 2 0.0 42.6703914 16.3273914 45.520704
786 2 0.0 29.4988914 10.0156086 46.679796
787 2 0.0 29.4988914 23.1871086 33.508296
788 2 0.0 42.6703914 23.1871086 46.679796
789 2 0.0 32.349204 23.1871086 36.3586086
790 2 0.0 45.520704 23.1871086 49.5301086
791 2 0.0 46.679796 23.1871086 42.6703914
792 2 0.0 33.508296 23.1871086 29.4988914
793 2 0.0 32.349204 3.1558914 42.6703914
794 2 0.0 45.520704 3.1558914 29.4988914
795 2 0.0 45.520704 16.3273914 42.6703914
796 2 0.0 46.679796 3.1558914 36.3586086
797 2 0.0 46.679796 16.3273914 49.5301086
798 2 0.0 33.508296 3.1558914 49.5301086
799 2 0.0 32.349204 10.0156086 29.4988914
800 2 0.0 32.349204 23.1871086 42.6703914
801 2 0.0 45.520704 10.0156086 42.6703914
802 2 0.0 46.679796 16.3273914 29.4988914
803 2 0.0 33.508296 16.3273914 42.6703914
804 2 0.0 32.349204 16.3273914 49.5301086
805 2 0.0 45.520704 16.3273914 36.3586086
806 2 0.0 46.679796 10.0156086 49.5301086
807 2 0.0 33.508296 10.0156086 36.3586086
808 2 0.0 33.508296 23.1871086 49.5301086
809 2 0.0 36.3586086 23.1871086 46.679796
810 2 0.0 36.3586086 10.0156086 33.508296
811 2 0.0 49.5301086 23.1871086 33.508296
812 2 0.0 42.6703914 23.1871086 32.349204
813 2 0.0 42.6703914 10.0156086 45.520704
814 2 0.0 42.6703914 3.1558914 46.679796
815 2 0.0 42.6703914 16.3273914 33.508296
816 2 0.0 36.3586086 3.1558914 32.349204
817 2 0.0 36.3586086 16.3273914 45.520704
818 2 0.0 49.5301086 16.3273914 32.349204
819 2 0.0 49.5301086 6.006204 42.6703914
820 2 0.0 49.5301086 19.177704 29.4988914
821 2 0.0 49.5301086 20.336796 36.3586086
822 2 0.0 49.5301086 7.165296 49.5301086
823 2 0.0 29.4988914 6.006204 36.3586086
824 2 0.0 29.4988914 19.177704 49.5301086
825 2 0.0 42.6703914 6.006204 49.5301086
826 2 0.0 29.4988914 20.336796 42.6703914
827 2 0.0 29.4988914 7.165296 29.4988914
828 2 0.0 42.6703914 7.165296 42.6703914
829 2 0.0 42.6703914 20.336796 29.4988914
830 2 0.0 36.3586086 6.006204 29.4988914
831 2 0.0 36.3586086 19.177704 42.6703914
832 2 0.0 36.3586086 20.336796 49.5301086
833 2 0.0 36.3586086 7.165296 36.3586086
834 2 0.0 42.6703914 19.177704 36.3586086
835 2 0.0 29.4988914 16.3273914 46.679796
836 2 0.0 29.4988914 3.1558914 33.508296
837 2 0.0 29.4988914 10.0156086 32.349204
838 2 0.0 29.4988914 23.1871086 45.520704
839 2 0.0 49.5301086 10.0156086 46.679796
840 2 0.0 49.5301086 3.1558914 45.520704
841 2 0.0 46.679796 3.1558914 42.6703914
842 2 0.0 33.508296 3.1558914 29.4988914
843 2 0.0 32.349204 3.1558914 36.3586086
844 2 0.0 45.520704 3.1558914 49.5301086
845 2 0.0 46.679796 23.1871086 36.3586086
846 2 0.0 45.520704 23.1871086 29.4988914
847 2 0.0 33.508296 16.3273914 36.3586086
848 2 0.0 32.349204 10.0156086 49.5301086
849 2 0.0 45.520704 10.0156086 36.3586086
850 2 0.0 46.679796 10.0156086 29.4988914
851 2 0.0 33.508296 10.0156086 42.6703914
852 2 0.0 32.349204 16.3273914 29.4988914
853 2 0.0 42.6703914 3.1558914 32.349204
854 2 0.0 36.3586086 3.1558914 46.679796
855 2 0.0 36.3586086 16.3273914 33.508296
856 2 0.0 36.3586086 23.1871086 32.349204
857 2 0.0 36.3586086 10.0156086 45.520704
858 2 0.0 42.6703914 10.0156086 33.508296
859 2 0.0 29.4988914 20.336796 36.3586086
860 2 0.0 29.4988914 7.165296 49.5301086
861 2 0.0 29.4988914 6.006204 42.6703914
862 2 0.0 29.4988914 19.177704 29.4988914
863 2 0.0 49.5301086 7.165296 29.4988914
864 2 0.0 49.5301086 6.006204 36.3586086
865 2 0.0 10.0156086 32.349204 49.5301086
866 2 0.0 10.0156086 45.520704 36.3586086
867 2 0.0 23.1871086 45.520704 49.5301086
868 2 0.0 16.3273914 46.679796 49.5301086
869 2 0.0 16.3273914 33.508296 36.3586086
870 2 0.0 16.3273914 32.349204 29.4988914
871 2 0.0 16.3273914 45.520704 42.6703914
872 2 0.0 10.0156086 46.679796 29.4988914
873 2 0.0 10.0156086 33.508296 42.6703914
874 2 0.0 23.1871086 46.679796 42.6703914
875 2 0.0 23.1871086 36.3586086 32.349204
876 2 0.0 23.1871086 49.5301086 45.520704
877 2 0.0 23.1871086 42.6703914 46.679796
878 2 0.0 23.1871086 29.4988914 33.508296
879 2 0.0 3.1558914 42.6703914 32.349204
880 2 0.0 3.1558914 29.4988914 45.520704
881 2 0.0 16.3273914 42.6703914 45.520704
882 2 0.0 3.1558914 36.3586086 46.679796
883 2 0.0 3.1558914 49.5301086 33.508296
884 2 0.0 16.3273914 49.5301086 46.679796
885 2 0.0 6.006204 49.5301086 36.3586086
886 2 0.0 19.177704 49.5301086 49.5301086
887 2 0.0 20.336796 49.5301086 42.6703914
888 2 0.0 7.165296 49.5301086 29.4988914
889 2 0.0 6.006204 29.4988914 42.6703914
890 2 0.0 19.177704 29.4988914 29.4988914
891 2 0.0 19.177704 42.6703914 42.6703914
892 2 0.0 20.336796 29.4988914 36.3586086
893 2 0.0 20.336796 42.6703914 49.5301086
894 2 0.0 7.165296 29.4988914 49.5301086
895 2 0.0 6.006204 36.3586086 29.4988914
896 2 0.0 6.006204 49.5301086 42.6703914
897 2 0.0 19.177704 36.3586086 42.6703914
898 2 0.0 20.336796 42.6703914 29.4988914
899 2 0.0 7.165296 42.6703914 42.6703914
900 2 0.0 6.006204 42.6703914 49.5301086
901 2 0.0 19.177704 42.6703914 36.3586086
902 2 0.0 20.336796 36.3586086 49.5301086
903 2 0.0 7.165296 36.3586086 36.3586086
904 2 0.0 7.165296 49.5301086 49.5301086
905 2 0.0 10.0156086 49.5301086 46.679796
906 2 0.0 10.0156086 36.3586086 33.508296
907 2 0.0 23.1871086 49.5301086 33.508296
908 2 0.0 16.3273914 49.5301086 32.349204
909 2 0.0 16.3273914 36.3586086 45.520704
910 2 0.0 16.3273914 29.4988914 46.679796
911 2 0.0 16.3273914 42.6703914 33.508296
912 2 0.0 10.0156086 29.4988914 32.349204
913 2 0.0 10.0156086 42.6703914 45.520704
914 2 0.0 23.1871086 42.6703914 32.349204
915 2 0.0 23.1871086 32.349204 42.6703914
916 2 0.0 23.1871086 45.520704 29.4988914
917 2 0.0 23.1871086 46.679796 36.3586086
918 2 0.0 23.1871086 33.508296 49.5301086
919 2 0.0 3.1558914 32.349204 36.3586086
920 2 0.0 3.1558914 45.520704 49.5301086
921 2 0.0 16.3273914 32.349204 49.5301086
922 2 0.0 3.1558914 46.679796 42.6703914
923 2 0.0 3.1558914 33.508296 29.4988914
924 2 0.0 16.3273914 33.508296 42.6703914
925 2 0.0 16.3273914 46.679796 29.4988914
926 2 0.0 10.0156086 32.349204 29.4988914
927 2 0.0 10.0156086 45.520704 42.6703914
928 2 0.0 10.0156086 46.679796 49.5301086
929 2 0.0 10.0156086 33.508296 36.3586086
930 2 0.0 16.3273914 45.520704 36.3586086
931 2 0.0 3.1558914 42.6703914 46.679796
932 2 0.0 3.1558914 29.4988914 33.508296
933 2 0.0 3.1558914 36.3586086 32.349204
934 2 0.0 3.1558914 49.5301086 45.520704
935 2 0.0 23.1871086 36.3586086 46.679796
936 2 0.0 23.1871086 29.4988914 45.520704
937 2 0.0 20.336796 29.4988914 42.6703914
938 2 0.0 7.165296 29.4988914 29.4988914
939 2 0.0 6.006204 29.4988914 36.3586086
940 2 0.0 19.177704 29.4988914 49.5301086
941 2 0.0 20.336796 49.5301086 36.3586086
942 2 0.0 19.177704 49.5301086 29.4988914
943 2 0.0 7.165296 42.6703914 36.3586086
944 2 0.0 6.006204 36.3586086 49.5301086
945 2 0.0 19.177704 36.3586086 36.3586086
946 2 0.0 20.336796 36.3586086 29.4988914
947 2 0.0 7.165296 36.3586086 42.6703914
948 2 0.0 6.006204 42.6703914 29.4988914
949 2 0.0 16.3273914 29.4988914 32.349204
950 2 0.0 10.0156086 29.4988914 46.679796
951 2 0.0 10.0156086 42.6703914 33.508296
952 2 0.0 10.0156086 49.5301086 32.349204
953 2 0.0 10.0156086 36.3586086 45.520704
954 2 0.0 16.3273914 36.3586086 33.508296
955 2 0.0 3.1558914 46.679796 36.3586086
956 2 0.0 3.1558914 33.508296 49.5301086
957 2 0.0 3.1558914 32.349204 42.6703914
958 2 0.0 3.1558914 45.520704 29.4988914
959 2 0.0 23.1871086 33.508296 29.4988914
960 2 0.0 23.1871086 32.349204 36.3586086
961 2 0.0 36.3586086 32.349204 49.5301086
962 2 0.0 36.3586086 45.520704 36.3586086
963 2 0.0 49.5301086 45.520704 49.5301086
964 2 0.0 42.6703914 46.679796 49.5301086
965 2 0.0 42.6703914 33.508296 36.3586086
966 2 0.0 42.6703914 32.349204 29.4988914
967 2 0.0 42.6703914 45.520704 42.6703914
968 2 0.0 36.3586086 46.679796 29.4988914
969 2 0.0 36.3586086 33.508296 42.6703914
970 2 0.0 49.5301086 46.679796 42.6703914
971 2 0.0 49.5301086 36.3586086 32.349204
972 2 0.0 49.5301086 49.5301086 45.520704
973 2 0.0 49.5301086 42.6703914 46.679796
974 2 0.0 49.5301086 29.4988914 33.508296
975 2 0.0 29.4988914 42.6703914 32.349204
976 2 0.0 29.4988914 29.4988914 45.520704
977 2 0.0 42.6703914 42.6703914 45.520704
978 2 0.0 29.4988914 36.3586086 46.679796
979 2 0.0 29.4988914 49.5301086 33.508296
980 2 0.0 42.6703914 49.5301086 46.679796
981 2 0.0 32.349204 49.5301086 36.3586086
982 2 0.0 45.520704 49.5301086 49.5301086
983 2 0.0 46.679796 49.5301086 42.6703914
984 2 0.0 33.508296 49.5301086 29.4988914
985 2 0.0 32.349204 29.4988914 42.6703914
986 2 0.0 45.520704 29.4988914 29.4988914
987 2 0.0 45.520704 42.6703914 42.6703914
988 2 0.0 46.679796 29.4988914 36.3586086
989 2 0.0 46.679796 42.6703914 49.5301086
990 2 0.0 33.508296 29.4988914 49.5301086
991 2 0.0 32.349204 36.3586086 29.4988914
992 2 0.0 32.349204 49.5301086 42.6703914
993 2 0.0 45.520704 36.3586086 42.6703914
994 2 0.0 46.679796 42.6703914 29.4988914
995 2 0.0 33.508296 42.6703914 42.6703914
996 2 0.0 32.349204 42.6703914 49.5301086
997 2 0.0 45.520704 42.6703914 36.3586086
998 2 0.0 46.679796 36.3586086 49.5301086
999 2 0.0 33.508296 36.3586086 36.3586086
1000 2 0.0 33.508296 49.5301086 49.5301086
1001 2 0.0 36.3586086 49.5301086 46.679796
1002 2 0.0 36.3586086 36.3586086 33.508296
1003 2 0.0 49.5301086 49.5301086 33.508296
1004 2 0.0 42.6703914 49.5301086 32.349204
1005 2 0.0 42.6703914 36.3586086 45.520704
1006 2 0.0 42.6703914 29.4988914 46.679796
1007 2 0.0 42.6703914 42.6703914 33.508296
1008 2 0.0 36.3586086 29.4988914 32.349204
1009 2 0.0 36.3586086 42.6703914 45.520704
1010 2 0.0 49.5301086 42.6703914 32.349204
1011 2 0.0 49.5301086 32.349204 42.6703914
1012 2 0.0 49.5301086 45.520704 29.4988914
1013 2 0.0 49.5301086 46.679796 36.3586086
1014 2 0.0 49.5301086 33.508296 49.5301086
1015 2 0.0 29.4988914 32.349204 36.3586086
1016 2 0.0 29.4988914 45.520704 49.5301086
1017 2 0.0 42.6703914 32.349204 49.5301086
1018 2 0.0 29.4988914 46.679796 42.6703914
1019 2 0.0 29.4988914 33.508296 29.4988914
1020 2 0.0 42.6703914 33.508296 42.6703914
1021 2 0.0 42.6703914 46.679796 29.4988914
1022 2 0.0 36.3586086 32.349204 29.4988914
1023 2 0.0 36.3586086 45.520704 42.6703914
1024 2 0.0 36.3586086 46.679796 49.5301086
1025 2 0.0 36.3586086 33.508296 36.3586086
1026 2 0.0 42.6703914 45.520704 36.3586086
1027 2 0.0 29.4988914 42.6703914 46.679796
1028 2 0.0 29.4988914 29.4988914 33.508296
1029 2 0.0 29.4988914 36.3586086 32.349204
1030 2 0.0 29.4988914 49.5301086 45.520704
1031 2 0.0 49.5301086 36.3586086 46.679796
1032 2 0.0 49.5301086 29.4988914 45.520704
1033 2 0.0 46.679796 29.4988914 42.6703914
1034 2 0.0 33.508296 29.4988914 29.4988914
1035 2 0.0 32.349204 29.4988914 36.3586086
1036 2 0.0 45.520704 29.4988914 49.5301086
1037 2 0.0 46.679796 49.5301086 36.3586086
1038 2 0.0 45.520704 49.5301086 29.4988914
1039 2 0.0 33.508296 42.6703914 36.3586086
1040 2 0.0 32.349204 36.3586086 49.5301086
1041 2 0.0 45.520704 36.3586086 36.3586086
1042 2 0.0 46.679796 36.3586086 29.4988914
1043 2 0.0 33.508296 36.3586086 42.6703914
1044 2 0.0 32.349204 42.6703914 29.4988914
1045 2 0.0 42.6703914 29.4988914 32.349204
1046 2 0.0 36.3586086 29.4988914 46.679796
1047 2 0.0 36.3586086 42.6703914 33.508296
1048 2 0.0 36.3586086 49.5301086 32.349204
1049 2 0.0 36.3586086 36.3586086 45.520704
1050 2 0.0 42.6703914 36.3586086 33.508296
1051 2 0.0 29.4988914 46.679796 36.3586086
1052 2 0.0 29.4988914 33.508296 49.5301086
1053 2 0.0 29.4988914 32.349204 42.6703914
1054 2 0.0 29.4988914 45.520704 29.4988914
1055 2 0.0 49.5301086 33.508296 29.4988914
1056 2 0.0 49.5301086 32.349204 36.3586086
1057 3 0.0 7.8186024 5.3528976 24.5332359
1058 3 0.0 8.482446 4.689054 23.366241
1059 3 0.0 7.8186024 18.5243976 11.3617359
1060 3 0.0 8.482446 17.860554 10.194741
1061 3 0.0 18.5243976 20.9901024 24.5332359
1062 3 0.0 17.860554 21.653946 23.366241
1063 3 0.0 18.5243976 7.8186024 11.3617359
1064 3 0.0 17.860554 8.482446 10.194741
1065 3 0.0 5.3528976 7.8186024 24.5332359
1066 3 0.0 4.689054 8.482446 23.366241
1067 3 0.0 18.5243976 5.3528976 1.8097641
1068 3 0.0 17.860554 4.689054 2.976759
1069 3 0.0 18.5243976 18.5243976 14.9812641
1070 3 0.0 17.860554 17.860554 16.148259
1071 3 0.0 5.3528976 5.3528976 14.9812641
1072 3 0.0 4.689054 4.689054 16.148259
1073 3 0.0 7.8186024 20.9901024 1.8097641
1074 3 0.0 8.482446 21.653946 2.976759
1075 3 0.0 7.8186024 7.8186024 14.9812641
1076 3 0.0 8.482446 8.482446 16.148259
1077 3 0.0 24.5332359 7.8186024 5.3528976
1078 3 0.0 23.366241 8.482446 4.689054
1079 4 0.0 11.3617359 7.8186024 18.5243976
1080 3 0.0 10.194741 8.482446 17.860554
1081 3 0.0 24.5332359 18.5243976 20.9901024
1082 3 0.0 23.366241 17.860554 21.653946
1083 3 0.0 24.5332359 5.3528976 7.8186024
1084 3 0.0 23.366241 4.689054 8.482446
